"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"26",-0.0945620437676802,-0.0185562879345491,-0.094594195192014,0.0585665917560444,0.0844594018924216,-0.0775027635764898,-0.112308703752069,-0.0219603391517069,-0.0311908767013937,0.040014629135149,-0.0278926347365652,0.0680163271699527,-0.0134117243070797,-0.016847173298966,-0.0677061501033421,-0.0443421279431296,0.0931849640043815,-0.0540762549514917,-0.0835246224349726,0.0161694192109144
"27",-0.0302937233275994,0.0103498208222452,0.032938317470904,-0.0502728052556839,-0.0337170439915531,0.106975569653691,-0.133331183013528,0.00535651012061388,-0.0578644203243623,-0.0422281636825602,0.0227510032482757,0.0253471158456814,0.0832852843701774,-0.0466315986386082,-0.152066700736427,-0.0161635991978298,-0.181650431383798,0.0362796254262669,0.0918292411942585,-0.00985558324067443
"28",-0.0265847245691144,-0.0341061635755283,-0.0554446352829249,0.0432523289602576,-0.00829327576047282,-0.0562387880784054,0.0314115954465069,0.0608289096004837,-0.0359800587871521,0.0605047451062775,0.0540160882877929,-0.00869044854660817,-0.0946674250020426,-0.0038909444625292,0.0589706305612505,-0.0760853191258384,0.00946945402292056,0.0230603385525464,-0.111758633267344,-0.103825201771973
"29",-0.0391141094763493,-0.0670379662683008,-0.0257664972267245,0.103351498849446,-0.0493889528200002,0.0052136481789502,0.036463575653546,0.120425073361965,0.119163944663793,0.0793071026191243,0.0378903362285755,0.0490358060117659,-0.0126917774410229,0.0780013563406827,-0.0198106496825446,0.0276525323928946,0.00687593316188451,-0.100531743964794,-0.0801696941595488,-0.0920095674182389
"30",-0.0261390927400707,0.0790713518780303,-0.0476672083596882,-0.011962062972458,-0.00496222197125672,0.0157922661749656,-0.0206328581013814,0.0674580845533123,0.0781180158403699,-0.127062499733921,0.00275053547412028,-0.0124973992092109,0.0739269010295893,-0.0299720042213331,0.110192156335215,-0.147655171077947,0.100474559344837,-0.0414453131297871,0.0648029637173868,0.105852537256659
"31",-0.0838577712423733,-0.128740842007239,0.0312323451873844,0.0398148172507059,-0.0229168385916342,0.120624472545923,0.0490407329897468,-0.0378999680274585,0.0590150706827157,-0.00778962899417033,0.0372764698703709,0.0174447611581889,0.0407690324777875,-0.179515335101339,0.070866866849773,-0.0136832331527764,0.00606403501026589,0.0583225406318384,0.0426229268342775,-0.033006341556218
"32",0.0228222870970439,0.11995422772083,-0.20982805890416,-0.0779972844065417,0.051905938693826,0.061949633370971,0.110064182217901,0.038025861090155,-0.0706145577371112,-0.107604133795958,-0.118130931410781,-0.0546191758812091,0.0399744610192589,-0.0465493829286259,-0.00322166670180869,0.0175407946465018,0.0306440212943426,0.116688720584192,0.0766378930416246,-0.0982620398914638
"33",-0.0570296451564293,-0.0795917730466619,-0.0346563540699192,0.0318024783005635,-0.117293973818679,0.0796961301590269,0.0970536767156814,0.0657849609547123,0.00414006310411463,-0.0158388799022805,-0.0202644847504955,-0.0353591994039854,0.0163435088089641,0.0202224396240688,-0.0820879825953128,0.0384722497877048,0.0138828506059533,-0.00725096455716403,-0.053015239006931,-0.0358047471101195
"34",0.00470691989646564,0.0243628517342166,0.0985879935898769,-0.0893128875748585,0.0664130844172489,-0.13959207065079,-0.130710885677652,-0.0455382306685881,0.0493758744609562,-0.0395214168663366,0.161816227531441,0.0214380787089781,-0.00789044209539554,-0.0489944532380456,0.0811208613983293,-0.0363236834991166,0.0658545848096923,0.0266547080020049,0.0172776282522111,-0.088201559411326
"35",0.00156816393306659,-0.0521853701652585,-0.0437439782948585,0.134388562283735,-0.0819030652960573,0.0142892777453739,-0.084715501112581,-0.0578651230630164,-0.158097802333062,0.112889657269729,-0.138996162248026,0.058157839057809,0.0385849753468231,0.00300903877654505,-0.0882249309535873,0.00613378368034294,-0.0199082394584359,0.0690317863352159,0.0687912187695683,-0.155235676399923
"36",-0.0932542747830126,-0.0944915928519458,0.0875899834275777,0.0440487631431482,-0.00479272580636767,-0.00803066401050932,-0.132474613602212,0.0524195985676158,-0.00648878454084845,0.0851242403800322,0.0700121388186852,-0.0128292116663717,0.0174416383716112,-0.0876843289504996,-0.050986059505081,-0.00545032534501402,0.0143638101513559,-0.00610087613771133,0.0476039761183975,-0.0900772175695571
"37",0.0111653672767587,0.1553652233716,0.0267769130402484,0.150913267783267,0.0257530716661219,-0.00706082244616175,-0.035537494341005,0.0800510106220695,-0.0650290077996185,-0.0568394692191822,0.0493039007645853,0.0709563347269435,0.0399493522207444,0.123915074702487,-0.0375367671007271,-0.0643507160699726,-0.0139148611462617,-0.0356025910645814,-0.080291107536988,-0.00135082671185642
"38",0.0135304467628429,-0.139118730446418,-0.0446007832709417,-0.110658759167904,-0.0763343871641325,0.0925623138531509,0.0335738068935065,0.00463711210953038,-0.00581690572204857,-0.120212086749982,-0.0749871296262838,-0.0323347939383084,0.00635320811660476,-0.0209818407395564,-0.0433832146861406,0.0066362772363218,-0.0976399051793634,-0.0125305356552115,-0.0192187278126486,0.0616869493028012
"39",-0.0170793124467349,-0.11252950940325,0.0259683574214335,-0.0698401574880942,0.106098301854396,0.0937923858106908,-0.00864279131785507,-0.047734293519265,0.0496253392732741,-0.0651061516839329,0.0986193303642541,0.0362295492370248,0.0392473785123264,0.0492594293608955,0.00191163138155958,-0.100107237869209,-0.0424570880432113,-0.171672430227517,0.00221054114887074,0.0176013575508513
"40",-0.134233384483223,0.0268528861220204,0.121753901601118,0.0286327933831394,-0.0259360122948163,-0.0137765684682978,-0.0164149716628338,-0.0492145120869806,-0.0120454386879512,-0.0507135534484159,0.0122388605398727,-0.0258680343028566,-0.00605201385250701,0.100544767346384,0.0883908869593837,0.0881973446691026,0.0554972074436831,0.0197781706371925,0.103988190088115,-0.0292520924336322
"41",0.0596510027946642,-0.0264384841378263,0.0211835989990157,-0.065747824054357,-0.0340680434072057,0.020476012130524,-0.0406352453695405,0.105542005307636,0.0413244112648745,0.00617127743058413,-0.00639575632571396,0.0225538528566874,-0.0773791381645566,0.085151202273195,-0.0497386394048374,0.0102056968089758,-0.0263054368830555,0.14329454314408,0.0139317642093334,-0.0737291294620479
"42",0.125318429863475,0.134183374398506,-0.00161775700969148,-0.0983963206098106,-0.0625131194362595,-0.0944640999798039,-0.00188862231840963,-0.0704159187442613,0.0577083608187156,0.0536898351694015,0.00475887490364309,0.0457735358422129,-0.0503936586232497,0.00287736634218619,0.068836474269963,-0.0338882911292699,-0.09752400360742,0.0243146510773487,-0.0106378319537465,0.0582635457941244
"43",-0.149677744331288,0.0721482332664351,-0.058521509904656,-0.0210555217386892,0.0217562234515306,0.0377193309144862,0.0203350711390491,-0.0612948277127433,0.0891497600030099,-0.119583551024823,-0.0653431305808396,-0.0895685019319616,0.0485938779000965,-0.0616943203625654,-0.087658662693775,0.0586648706293837,-0.00717659416328192,-0.0318671123219186,0.0715549118114436,0.0512734604943938
"44",-0.0453530417195878,-0.0791482811408879,-0.0111196574081685,0.0526024863499607,-0.0244978139048591,-0.0241912330570168,-0.00187169200227397,-0.0481749924589192,-0.0114311101948156,0.140645230095688,0.018684868895664,0.022651775486316,-0.00526059075286295,0.0412652933816787,0.0496217447004448,0.00271709379456205,0.00057322257906449,1.66702164376927e-05,0.0217363563635266,-0.000860025411722549
"45",-0.145030669577965,0.0347677715174092,-0.111770357852028,0.064258539588259,0.0373435730820459,0.0309219154665062,0.0661671431427311,0.062706438929742,0.0760136801302549,-0.0480727461233532,0.0417120337390758,-0.0480768290508477,0.0447307647666322,-0.0143707667881725,0.0213343461377571,0.084468775195316,-0.0774007396780676,0.00472364930972309,-0.00671378320043269,0.173135095148056
"46",-0.0725907385329228,0.0109100709724819,0.023221952887053,-0.0244726191426254,0.0136927224504143,-0.0615202124332444,0.054906946278824,-0.0311048209229892,0.0803260692044715,0.110377621774819,0.0174216051137686,0.0551824333805075,0.079548798979878,-0.0820613229819702,-0.0516618658156357,0.0639278279730756,-0.0149263317849804,-0.104410854687526,-0.0743649975281654,0.0158952796552931
"47",-0.0329684488602366,-0.0970613464998892,0.105855099652308,0.0978816348659729,0.0023595678966149,0.0408068675418098,0.0556678920355668,0.0917564809375591,0.0317199414558089,0.113614101465409,0.0747144864938755,-0.0177004627890877,-0.0228402053302175,0.0876218789222908,0.0562356937775315,0.000795260464371971,0.013409440907198,0.01412095463266,-0.0476462298487806,0.0202775067559651
"48",0.128775278071962,-0.00371282685948381,-0.0496961651826667,-0.0615771437968457,0.103105255855222,0.0470231920942814,0.0402234451033775,-0.0214671345440817,-0.137691635820491,0.0189766328326248,-0.0198674762846646,0.00570768701896998,0.155122688396465,0.0145860235744614,0.0677028962356019,-0.0640751055097614,-0.0383634127420864,-0.0868719205871155,0.0375034611070316,0.0778725380624174
"49",-0.054343497009017,-0.0110679865421844,0.0607337640118887,-0.0467959215182385,-0.0958060141914058,0.00125197067835491,-0.0621737892739448,-0.0515486798495591,-0.00889207699095694,-0.0318030795259022,-0.0665777806826839,-0.119666218163518,0.0463934460655939,0.0156959341317728,0.0345427956134811,-0.0291507856561231,0.0733606050371124,-0.0139878961943879,0.0352212566698387,-0.00500160275760046
"50",-0.0408725670614351,-0.196225334188072,-0.0812346727650624,-0.207069856882286,0.0461900823376033,-0.0711029288031362,0.0555833279494137,0.00263755526926511,0.0065050451228523,0.0297535211693049,0.00737216060373067,-0.121689001562922,-0.0872417372335291,-0.0707165700156611,-0.0665037877313874,-0.0508669989734945,-0.084538676391686,0.0615675315365141,0.0908920823513637,0.0257471950973408
"51",0.195872327388745,0.108746072983773,0.017132683241283,-0.0274072019632105,0.036734719113145,-0.0446495863361889,0.0694577959942797,-0.0557242946340179,0.000207806657048159,-0.0373866786559879,0.047035764991928,-0.0485464828723743,0.0296375640583661,-0.00500386413839401,0.0128723801821972,-0.0369644576922701,-0.0582747936640759,-0.089209325557863,0.00866946877274017,-0.0705150956450977
"52",-0.0434009758647552,-0.041636734686775,0.0150536624151376,-0.0894180307716208,-0.0743268195996091,-0.0543152622435974,-0.10063344410496,0.028625717050872,-0.0166344300936244,-0.175887019854688,-0.0340850585720503,-0.0460267478597787,-0.0152614738881423,-0.019452256586774,-0.00924163301363,0.0306824389677943,0.048168807530861,0.0523274942903922,-0.104968545679036,-0.00326981456351709
"53",-0.0425896847839313,-0.0502269552961559,-0.0151414354563628,-0.0257774869580571,-0.15730008297044,0.0580954929181314,0.100847651898473,-0.0792585718879204,-0.0270065978409129,0.103246432596502,-0.100391215232907,-0.0254403355976887,-0.00812197477647917,-0.0650696628243514,0.00712439506364841,0.0109189966999527,0.0226041633406023,-0.0194400486571759,-0.00465069914586523,0.0391918427624487
"54",-0.026158654080854,0.00766740397897366,0.0544996265298275,-0.0969321911502776,-0.0655027813319583,-0.00838773703787897,-0.117871471506134,0.013771375657392,-0.0769905241529948,-0.0283237236612676,-0.0065921872292479,0.0633603980201188,0.14008358642499,0.0536231131350411,0.0409145558816942,0.0584402462012326,0.0165885006529442,0.0514626499409209,0.0105872977113646,-0.0464707938232529
"55",0.160584446412311,0.0623352423909816,-0.0162916590037189,-0.117763746229595,0.0764250565764137,-0.0135212367802163,0.0334921199762032,0.12962654365261,-0.0332362455938755,-0.0835995451491449,-0.035690354709555,-0.035233970263684,-0.0824947876439513,0.151546865012305,0.0426431561373912,-0.0106946806163427,0.0335191201441747,-0.111678763104472,-0.0787211034959194,0.0904246746461121
"56",-0.0278291602357349,0.129045052955818,-0.0577995576528582,0.153181242053423,0.0132515624718853,0.0738104524788744,0.0143227391793156,-0.041290010774747,0.0041557367243571,-0.011018593717965,-0.0350872464006224,0.106625823302834,-0.112667243205338,-0.0831989698404368,0.0176115257776693,-0.0462289974754341,-0.0862717617905755,0.11866143534096,0.0472057208124909,0.00439799224833354
"57",0.0194367554291361,-0.0901943240751229,-0.0250396219462748,0.0732153355069228,-0.0183500539835913,-0.0821096816412135,-0.0572534009064655,0.0447840719033733,0.0598558322327658,-0.127368032001035,-0.00840965012668984,-0.0533807616333863,0.126418106139619,0.0138730432151501,0.0288841254574354,0.0310575297890774,0.0991845233510749,-0.0296670171993992,0.108294179862701,-0.0138381391491556
"58",-0.00474319842750165,-0.0385267452805825,-0.00891171684621087,-0.0747570141859474,0.00250896690795318,-0.00488365274482732,0.00819376389464326,0.135726705899863,0.0960538705354363,0.0776338745851156,-0.0265382639748452,-0.0473949283617898,0.0240324642620453,0.0276518522034672,0.0066110178353609,-0.0703297625444363,-0.126571428049101,-0.0746080591136915,0.0286843011886578,-0.0807295462507121
"59",0.0628855621774923,-0.0112628207204863,0.0184817409895305,-0.01889420510489,-0.1223966207661,0.151882018960964,0.107914590944177,-0.0422859732953307,-0.0125982855643089,0.0432784048201136,0.0221785208811837,0.0863715379330706,-0.00551801912387637,0.0744142130540313,0.00899312696628954,0.0751109015135372,0.00804416372253689,-0.0580102519756138,0.0006265865192989,-0.0751631356083778
"60",0.074231848134183,0.0430982691524439,0.0665641154555166,-0.118490292917963,-0.0773149414778412,0.0302029859999796,-0.0240979899605354,-0.0950094493309085,-0.12189310653331,-0.0318756479701394,-0.0519893528103075,0.0188525266485178,-0.0150693696053065,0.00019326198219819,0.0852165458721055,-0.109784721615039,0.0008534913226407,0.0138595063313401,-0.0842557881850469,0.0187388198846959
"61",0.0333203663322856,-0.0163201793790841,-0.0312918645445575,0.108978962799075,0.0373714560183349,-0.10359374500553,0.00751256785299691,-0.0465802516104258,0.0476703877467432,0.0676385332124497,0.087286723967116,-0.0265118978459254,0.0660677982370286,0.0436578510867556,-0.0350430021283151,-0.0397006619285347,0.000836342545814282,0.0572266300433849,-0.0271794428080243,-0.0533626957586088
"62",0.0391787098747487,-0.0295012557289817,-0.258699404296948,0.158003635835146,0.00101479848205091,0.0137094308499887,-0.0551436558163613,0.00294396726501916,-0.00279020712662826,-0.0563592375195335,0.0512485548286589,0.0666015521525433,-0.0482670076614253,-0.00900902409884244,0.0898074813733774,0.0312917593700498,0.0240841977359504,-0.0030318580795817,0.0472096674595317,0.00643310541772517
"63",-0.00880765875177453,0.0119086629484479,0.097833382245198,0.0988355407456217,0.163939819400841,0.0239552753060137,0.0918645601198177,0.215961606183084,0.0146549773385308,-0.0460867093757479,0.0627980415590448,0.027024658153005,0.0266648697094751,-0.0373094056032105,0.0264396295764813,0.0603929135027814,-0.0982411738295855,0.122268651902342,-0.00559737891328066,0.0333764397342657
"64",-0.0814378075625943,0.0241906736447107,-0.0155863339683977,0.101439815014323,0.0699757015350219,0.0137771340959509,0.076079177322183,-0.109231141113056,-0.126624779071301,0.018911661200823,0.0883781342413137,0.0651852271440017,0.0267258546475462,0.0423373408009273,0.0341139281237591,0.0443827476451697,-0.0732395084547845,-0.0967809103360308,-0.00302107579988064,-0.0156257853994678
"65",0.0510921653956779,-0.0174873145452541,-0.0371919548257638,0.0293802272126345,0.048265975688896,0.0465120179893176,-0.104606485170886,-0.0785622849384734,0.00191908761899929,-0.0238537657314986,0.013727211010142,0.0183229561858386,-0.0346093894697451,-0.00760668548969742,0.122147146528912,-0.053892100243372,-0.0145146816880715,0.0569132332313572,-0.0925119375320392,-0.0353318154926875
"66",0.148260671740287,0.211457161986548,-0.0663115911208457,-0.030112143255603,0.0146215565914217,0.0387942565860886,0.0356530810895333,-0.0610390456139668,0.106779412255465,-0.0235287561801199,0.0330544629493067,0.0402744796899724,-0.0514791101068728,0.0354341896654114,-0.018610025628183,0.0779168042716258,-0.0605416645639157,0.00274432001461674,0.00170705637099362,0.0620944737344409
"67",-0.0108616870294399,-0.105929048153679,0.00763345194008561,0.00491451110885009,-0.129358734941355,-0.00715420819377263,0.0784961686019407,0.0311658385778229,-0.0558834675991832,-0.0820364857797022,-0.144987471716841,-0.0595464100124419,0.0382480015183723,0.0715820726984739,0.0470403663748997,0.0752903920112758,0.103463162168505,0.0693114518080194,0.0231822647666395,0.0892107688745595
"68",0.0739850378811221,0.0866273828637012,0.047974184128161,-0.0350438031394426,0.0740537550011709,-0.0172848019085564,0.0713363618846171,0.0505677330673439,0.0205718347263812,0.0217808488153477,0.0104561179655651,-0.0992251307916265,0.0387309488498423,-0.00594920159463567,-0.062691837172475,0.0201292875681181,0.0530817424237852,0.118791050110578,-0.157688427705835,0.0687198853052542
"69",-0.0287108929672584,-0.0103903686238769,0.0306121857641717,-0.0312405574252467,0.00442104304379943,0.0382270721195198,-0.0719608578189695,-0.0625191263418752,-0.0689403982765074,0.127808810308075,0.0368630888926465,0.0336312724336263,-0.0331112793804137,-0.010739239803401,0.0307326203499209,-0.0180810410021475,-0.159039320103611,-0.0360305715024675,-0.0393305281908454,-0.0010015793259525
"70",-0.0328041852886129,0.026392548577129,0.103044753185212,-0.0230440436475082,0.00606674481907458,-0.0292931467523225,0.00384555037236291,0.076225047202361,-0.0794595257570074,-0.0205143705196225,0.0195369387339591,-0.0303838306948233,0.0277459920585293,0.00343478109277474,-0.0685183423631539,-0.153036830928746,-0.0481218035875721,-0.0940024716149344,0.0294522493898719,0.0651749559837504
"71",0.164192869402066,0.0490128228464644,0.0442965044790571,-0.0440544541161791,-0.0209194598243944,0.00458576682158143,-0.0417701373497274,-0.0943469892339351,0.0380608228801047,-0.0670402060333059,-0.0305427800589827,0.0548459321735551,0.0474020475863232,-0.0988701175411633,-0.0634400118951137,-0.0225731015427593,0.119016776208652,-0.00569618308773954,0.0714732567271887,0.0309101215362369
"72",0.0999932380357355,0.00515168062224105,0.0528713176566471,0.0870456588859099,0.00559517146870952,0.177763747655061,-0.0455299562022197,0.0808157201607625,0.0200764503813917,0.0723387538404738,-0.0263494433407885,-0.10475568131121,-0.116968149674139,0.0216507838207797,0.0298245866688977,-0.0872802445234364,-0.099093827118839,0.0583642514325836,0.0153325558790762,-0.0531664760872043
"73",-0.0203407896578088,0.0497091581685144,-0.00849564888255713,-0.0735541852581677,-0.0713827142396001,0.0181193269872273,0.0961914478246143,-0.0100079752186291,0.0427165630061743,0.0505966562991504,0.0183308694633788,-0.00976731780277434,-0.0527573449584983,-0.117312765269695,0.0258399669858966,0.0620366921441037,0.0442643832589529,0.00903535395528297,0.158832862119387,-0.0386537600056876
